id,create_uid/id,create_date,write_uid/id,write_date,plant,location_code,description
__import__.nstda_mst_location_1032,,,,,4000,40NTFIN,NECTEC/งานการเงิน
__import__.nstda_mst_location_1033,,,,,4000,40NTFITS,NECTEC/งานพัฒนาเยาวชนและพื้นที่ด้านไอที
__import__.nstda_mst_location_1034,,,,,4000,40NTGAD,NECTEC/ธุรการ
__import__.nstda_mst_location_1035,,,,,4000,40NTGADS,NECTEC / GADS/งานธุรการ
__import__.nstda_mst_location_1036,,,,,4000,40NTGMD,NECTEC/ฝ่ายบริหารงานทั่วไป
__import__.nstda_mst_location_1037,,,,,4000,40NTGTDL,NECTEC/ห้องปฏิบัติฯ ทดสอบที่เป็นมิตรฯ
__import__.nstda_mst_location_1038,,,,,4000,40NTHCD,NECTEC / HCD/ฝ่ายพัฒนาทุนมนุษย์ด้านไอที
__import__.nstda_mst_location_1039,,,,,4000,40NTHDA,NECTEC/ห.วิจัยระบบและข้อมูลสุขภาพ
__import__.nstda_mst_location_1040,,,,,4000,40NTHDD,NECTEC/HDD
__import__.nstda_mst_location_1041,,,,,4000,40NTHDS,NECTEC/พัฒนาบุคคล
__import__.nstda_mst_location_1042,,,,,4000,40NTHLM,NECTEC/ห้องฯวิจัยติดตามสุขภาพและรูปแบบ
__import__.nstda_mst_location_1043,,,,,4000,40NTHLT,NECTEC/ห้องปฏิบัติการวิจัยวิทยาการมนุษยฯ
__import__.nstda_mst_location_1044,,,,,4000,40NTHMS,NECTEC/บริหารบุคคล
__import__.nstda_mst_location_1045,,,,,4000,40NTHPS,NECTEC/วางแผนบุคคล
__import__.nstda_mst_location_1046,,,,,4000,40NTHRD,NECTEC/ฝ่าย HRD
__import__.nstda_mst_location_1047,,,,,4000,40NTHRH,NECTEC / HRH/สำนักงานประสานงานโครงการตาม
__import__.nstda_mst_location_1048,,,,,4000,40NTHRM,NECTEC/บริหารบุคคล
__import__.nstda_mst_location_1049,,,,,4000,40NTHROD,NECTEC/งานพัฒนาบุคคลากรและองค์กร
__import__.nstda_mst_location_1050,,,,,4000,40NTHRP,NECTEC/วางแผนบุคคล
__import__.nstda_mst_location_1051,,,,,4000,40NTHRS,NECTEC/พัฒนาบุคคล
__import__.nstda_mst_location_1052,,,,,4000,40NTIAF,NECTEC / IAF/ฝ่ายวิเทศสัมพันธ์
__import__.nstda_mst_location_1053,,,,,4000,40NTIAM,NECTEC/IAM
__import__.nstda_mst_location_1054,,,,,4000,40NTIAMS,NECTEC/IAMS/งานบริหารทุนทางปัญญา
__import__.nstda_mst_location_1055,,,,,4000,40NTIBDS,NECTEC/IBDS
__import__.nstda_mst_location_1056,,,,,4000,40NTIBM,NECTEC/IAMS
__import__.nstda_mst_location_1057,,,,,4000,40NTIBSS,NECTEC / IBDS/งานพัฒนาธุรกิจและอุตสาหกรร
__import__.nstda_mst_location_1058,,,,,4000,40NTICA,NECTEC/ห้องปฏิบัติการควบคุมระบบอัตโนมัติ
__import__.nstda_mst_location_1059,,,,,4000,40NTICB,NECTEC / ICA/กลุ่มพัฒนาขีดความสามารถด้าน
__import__.nstda_mst_location_1060,,,,,4000,40NTICCR,NECTEC/หน่วยวิจัยสารสนเทศ การสื่อสารและฯ
__import__.nstda_mst_location_1061,,,,,4000,40NTICDS,NECTEC/งานออกแบบวงจรรวม
__import__.nstda_mst_location_1062,,,,,4000,40NTICS,NECTEC/ICS
__import__.nstda_mst_location_1063,,,,,4000,40NTIDAS,NECTEC / IDAS/งานพัฒนาบุคคลากรไอทีในเขตพ
__import__.nstda_mst_location_1064,,,,,4000,40NTIDSR,NECTEC/หน่วยวิจัยอุปกรณ์และระบบอัจฉริยะ
__import__.nstda_mst_location_1065,,,,,4000,40NTIEND,NECTEC/หน่วยพัฒนานวัตกรรมและวิศวกรรม
__import__.nstda_mst_location_1066,,,,,4000,40NTIES,NECTEC/IES
__import__.nstda_mst_location_1067,,,,,4000,40NTIKM,NECTEC/IKM
__import__.nstda_mst_location_1068,,,,,4000,40NTIMA,NECTEC/IMA
__import__.nstda_mst_location_1069,,,,,4000,40NTIMG,NECTEC/ห้องปฏิบัติการวิจัยเทคโนโลยีภาพ
__import__.nstda_mst_location_1070,,,,,4000,40NTIMS,NECTEC/IMS
__import__.nstda_mst_location_1071,,,,,4000,40NTINA,NECTEC/วิเคราะห์ธุรกิจ
__import__.nstda_mst_location_1072,,,,,4000,40NTINF,NECTEC/เวทีอุตสาหกรร
__import__.nstda_mst_location_1073,,,,,4000,40NTINI,NECTEC/ข้อมูลอุตสาหกรรม
__import__.nstda_mst_location_1074,,,,,4000,40NTINIR,NECTEC/หน่วยวิจัยวิทยาการสารสนเทศ
__import__.nstda_mst_location_1075,,,,,4000,40NTINO,NECTEC/ห้องฯวิจัยนวัตกรรมอินเทอร์เน็ต
__import__.nstda_mst_location_1076,,,,,4000,40NTINS,NECTEC/INS
__import__.nstda_mst_location_1077,,,,,4000,40NTIPP,NECTEC/ห้องปฏิบัติการฯพัฒนาด้านแบบฯ
__import__.nstda_mst_location_1078,,,,,4000,40NTIPPS,NECTEC / IPPS/งานส่งเสริมบุคลากรวิชาชีพไ
__import__.nstda_mst_location_1079,,,,,4000,40NTISA,NECTEC/ห้องฯวิจัยนวัตกรรมบริการอัจฉริยะ
__import__.nstda_mst_location_1080,,,,,4000,40NTISCS,NECTEC / ISCS/งานบริการและให้คำปรึกษาด้า
__import__.nstda_mst_location_1081,,,,,4000,40NTISDS,NECTEC / ISDS/งานพัฒนาระบบสารสนเทศ
__import__.nstda_mst_location_1082,,,,,4000,40NTISIS,NECTEC/หน่วยบริการโครงสร้างฯ ความมั่นคง
__import__.nstda_mst_location_1083,,,,,4000,40NTISL,NECTEC/ISL/ระบบวัดควบคุมระยะไกล
__import__.nstda_mst_location_1084,,,,,4000,40NTISS,NECTEC/ISS
__import__.nstda_mst_location_1085,,,,,4000,40NTISTS,NECTEC/หน่วยบริการโครงสร้างฯ ความมั่นคง
__import__.nstda_mst_location_1086,,,,,4000,40NTITD,NECTEC / ITD/ฝ่ายเทคโนโลสารสนเทศเพื่อการ
__import__.nstda_mst_location_1087,,,,,4000,40NTITDE,NECTEC/ส.เทคโนฯเพื่อคนพิการและผู้สูงอายุ
__import__.nstda_mst_location_1088,,,,,4000,40NTITS,NECTEC/ITS/ขนส่งและจราจรอัจฉริยะ
__import__.nstda_mst_location_1089,,,,,4000,40NTKEA,NECTEC/ห้องปฏิบัติการวิจัยคลังอนุพันธ์ฯ
__import__.nstda_mst_location_1090,,,,,4000,40NTKET,NECTEC/KET
__import__.nstda_mst_location_1091,,,,,4000,40NTKIM,NECTEC/KIM
__import__.nstda_mst_location_1092,,,,,4000,40NTLAMS,NECTEC / LAMS/ฝ่ายบริหารหน่วยปฏิบัติการว
__import__.nstda_mst_location_1093,,,,,4000,40NTLGL,NECTEC/นิติการ
__import__.nstda_mst_location_1094,,,,,4000,40NTLSR,NECTEC/ห้องปฏิบัติการฯ การจำลองขนาดใหญ่
__import__.nstda_mst_location_1095,,,,,4000,40NTLST,NECTEC/ห้องปฏิบัติการวิจัยภาษาธรรมชาติฯ
__import__.nstda_mst_location_1096,,,,,4000,40NTMDD,NECTEC/MDD/มอเตอร์เครื่องไฟฟ้าขับเคลื่อน
__import__.nstda_mst_location_1097,,,,,4000,40NTMEM,NECTEC/ห้องปฏิบัติการฯนาโนอิเล็กทรอนิกส์
__import__.nstda_mst_location_1098,,,,,4000,40NTMEMS,NECTEC/MEMs
__import__.nstda_mst_location_1099,,,,,4000,40NTMKTS,NECTEC / MKTS
__import__.nstda_mst_location_1100,,,,,4000,40NTMPLS,NECTEC/งานบริหารและแผนงาน
__import__.nstda_mst_location_1101,,,,,4000,40NTMPS,NECTEC/ผลิตสื่อประสม
__import__.nstda_mst_location_1102,,,,,4000,40NTMTC,NECTEC/ควบคุมพัสดุ
__import__.nstda_mst_location_1103,,,,,4000,40NTMTCS,NECTEC / MTCS/งานควบคุมพัสดุ
__import__.nstda_mst_location_1104,,,,,4000,40NTMTT,NECTEC/MTT
__import__.nstda_mst_location_1105,,,,,4000,40NTMVL,NECTEC/ห้องปฏิบัติการวิจัยแมชชีนวิชั่น
__import__.nstda_mst_location_1106,,,,,4000,40NTNCSS,NECTEC/งานบริหารเครือข่ายและระบบคอมฯ
__import__.nstda_mst_location_1107,,,,,4000,40NTNGI,NECTEC/NGI
__import__.nstda_mst_location_1108,,,,,4000,40NTNSMS,NECTEC/NSMS
__import__.nstda_mst_location_1109,,,,,4000,40NTNSS,NECTEC/NSS
__import__.nstda_mst_location_1110,,,,,4000,40NTNST,NECTEC/NSTI
__import__.nstda_mst_location_1111,,,,,4000,40NTNSTI,NECTEC/NSTI
__import__.nstda_mst_location_1112,,,,,4000,40NTNTL,NECTEC/ห้องปฏิบัติการฯเทคโนโลยีเครือข่าย
__import__.nstda_mst_location_1113,,,,,4000,40NTOAES,NECTEC / OAES/งานตรวจสอบและประเมินองค์กร
__import__.nstda_mst_location_1114,,,,,4000,40NTOAS,NECTEC/OAS
__import__.nstda_mst_location_1115,,,,,4000,40NTODP,NECTEC/ODP
__import__.nstda_mst_location_1116,,,,,4000,40NTODR,NECTEC/สนง.ผู้อำนวยการ
__import__.nstda_mst_location_1117,,,,,4000,40NTOED,NECTEC/ฝ่ายสำนักผู้อำนวยการ
__import__.nstda_mst_location_1118,,,,,4000,40NTOFDR,NECTEC / OFDR/งานสำนักงานผู้อำนวยการ
__import__.nstda_mst_location_1119,,,,,4000,40NTOLB,NECTEC/จะเป็น OPEN LAB
__import__.nstda_mst_location_1120,,,,,4000,40NTOMD,NECTEC / OMD/ฝ่ายบริหารสำนักงาน
__import__.nstda_mst_location_1121,,,,,4000,40NTOMP,NECTEC/OMD
__import__.nstda_mst_location_1122,,,,,4000,40NTOOM,NECTEC/คณะผู้บริหาร
__import__.nstda_mst_location_1123,,,,,4000,40NTOQC,NECTEC/ห้องปฏิบัติการฯ สื่อสารเชิงแสงฯ
__import__.nstda_mst_location_1124,,,,,4000,40NTORD,NECTEC/พัฒนาองค์กร
__import__.nstda_mst_location_1125,,,,,4000,40NTORDS,NECTEC / ORDS/งานพัฒนาองค์กร
__import__.nstda_mst_location_1126,,,,,4000,40NTORES,NECTEC/งานติดตามและประเมินผล
__import__.nstda_mst_location_1127,,,,,4000,40NTORM,NECTEC / ORM/กลุ่มจัดการองค์กร
__import__.nstda_mst_location_1128,,,,,4000,40NTORSS,NECTEC / ORSS/งานกลยุทธ์องค์กร
__import__.nstda_mst_location_1129,,,,,4000,40NTOSP,NECTEC/ฝ่ายแผนกลยุทธ์และประเมินองค์กร
__import__.nstda_mst_location_1130,,,,,4000,40NTOSS,NECTEC/RCMS
__import__.nstda_mst_location_1131,,,,,4000,40NTOSSL,NECTEC/ห้องปฏิบัติวิจัยซอฟต์แวร์โอเพนฯ
__import__.nstda_mst_location_1132,,,,,4000,40NTOTL,NECTEC/OTL/เทคโนโลยีฟิลม์บางเชิงแสง
__import__.nstda_mst_location_1133,,,,,4000,40NTPABS,NECTEC/งานแผนงานและงบประมาณ
__import__.nstda_mst_location_1134,,,,,4000,40NTPAE,NECTEC/แผนงานและประเมินผล
__import__.nstda_mst_location_1135,,,,,4000,40NTPAES,NECTEC / PAES/งานแผนงาน งบประมาณและประเม
__import__.nstda_mst_location_1136,,,,,4000,40NTPAS,NECTEC/PAS
__import__.nstda_mst_location_1137,,,,,4000,40NTPBRS,NECTEC / PBRS/งานประชาสัมพันธ์
__import__.nstda_mst_location_1138,,,,,4000,40NTPCMS,NECTEC/PCMS/งานบริหารกระบวนการ
__import__.nstda_mst_location_1139,,,,,4000,40NTPFS,NECTEC/PFS
__import__.nstda_mst_location_1140,,,,,4000,40NTPICA,NECTEC/ICA
__import__.nstda_mst_location_1141,,,,,4000,40NTPLS,NECTEC/PLDS
__import__.nstda_mst_location_1142,,,,,4000,40NTPMCS,NECTEC/งานพัสดุ
__import__.nstda_mst_location_1143,,,,,4000,40NTPMO,NECTEC/ฝ่ายบริหารและสนับสนุนโปรแกรม
__import__.nstda_mst_location_1144,,,,,4000,40NTPMP,NECTEC/PMO-P
__import__.nstda_mst_location_1145,,,,,4000,40NTPMS,NECTEC/PMO-S
__import__.nstda_mst_location_1146,,,,,4000,40NTPOR,NECTEC/วิจัยนโยบาย
__import__.nstda_mst_location_1147,,,,,4000,40NTPPM,NECTEC/ฝ่ายบริหารและสนับสนุนเทคโนฯ
__import__.nstda_mst_location_1148,,,,,4000,40NTPPM2,NECTEC / PPM
__import__.nstda_mst_location_1149,,,,,4000,40NTPRC,NECTEC/จัดหาพัสดุ
__import__.nstda_mst_location_1150,,,,,4000,40NTPRCS,NECTEC / PRCS/งานจัดหาพัสดุ
__import__.nstda_mst_location_1151,,,,,4000,40NTPRI,NECTEC/PRIS
__import__.nstda_mst_location_1152,,,,,4000,40NTPRM,NECTEC/PRM
__import__.nstda_mst_location_1153,,,,,4000,40NTPRS,NECTEC / PRS/กลุ่มศึกษานโยบายและยุทธศาสต
__import__.nstda_mst_location_1154,,,,,4000,40NTPTB,NECTEC / PTB/กลุ่มพัฒนาขีดความสามารถด้าน
__import__.nstda_mst_location_1155,,,,,4000,40NTPTL,NECTEC/ห้องปฏิบัติการฯเทคโนโลยีโฟโทนิกส์
__import__.nstda_mst_location_1156,,,,,4000,40NTPTMS,NECTEC/งานบริหารเทคโนโลยีฐาน
__import__.nstda_mst_location_1157,,,,,4000,40NTPTP,NECTEC / PTP/กลุ่มภารกิจพิเศษ ชุดโครงการ
